zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,lotId,badgeInfo.type,badgeInfo.text,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,availabilityDate,lotAreaString,info2String,streetViewURL,streetViewMetadataURL,buildingName,flexFieldText,flexFieldType,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.providerListingID,style,isNewYorkState,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_FSBO,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction
53911225,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e052901fdf19321a03a40c613f73e82b-p_e.jpg,True,/homedetails/2930-NE-Hancock-St-Portland-OR-97212/53911225_zpid/,FOR_SALE,Active,"$1,499,900",$1.50M,"2930 NE Hancock St, Portland, OR 97212",5.0,3.0,2970.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Keller Williams Realty Portland Premiere,116883000.0,45.53621,-122.63521,53911225.0,2930 NE Hancock St,97212,Portland,OR,45.53621,-122.63521,1499900.0,3.0,5.0,2970.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1499900.0,116883000.0,True,False,False,USD,USA,861780.0,6534.0,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53985713,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/75c43419c87ebb90b160c7280db62f9b-p_e.jpg,True,/homedetails/3805-SW-54th-Pl-Portland-OR-97221/53985713_zpid/,FOR_SALE,Active,"$1,825,000",$1.83M,"3805 SW 54th Pl, Portland, OR 97221",4.0,3.0,4072.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,RE/MAX Equity Group,1153683000.0,45.49586,-122.7319,53985713.0,3805 SW 54th Pl,97221,Portland,OR,45.49586,-122.7319,1825000.0,3.0,4.0,4072.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1825000.0,1153683000.0,True,False,False,USD,USA,1071010.0,0.61,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53938960,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d8d70f988ff84163cd298ecec537862b-p_e.jpg,True,/homedetails/10021-SW-Quail-Post-Rd-Portland-OR-97219/53938960_zpid/,FOR_SALE,Active,"$599,900",$600K,"10021 SW Quail Post Rd, Portland, OR 97219",3.0,3.0,1928.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,"Premiere Property Group, LLC",6078483000.0,45.45225,-122.7071,53938960.0,10021 SW Quail Post Rd,97219,Portland,OR,45.45225,-122.7071,599900.0,3.0,3.0,1928.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,599900.0,6078483000.0,True,False,False,USD,USA,617670.0,5227.2,sqft,False,582900.0,3439.0,,True,Sun. 1-3pm,"[{'open_house_start': 1727035200000, 'open_house_end': 1727042400000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53907649,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f24ba41a36d30024df60b03854a960ae-p_e.jpg,True,/homedetails/3404-NE-Fremont-St-Portland-OR-97212/53907649_zpid/,FOR_SALE,Active,"$589,900",$590K,"3404 NE Fremont St, Portland, OR 97212",2.0,2.0,2529.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Keller Williams Realty Portland Premiere,6078483000.0,45.548042,-122.628914,53907649.0,3404 NE Fremont St,97212,Portland,OR,45.548042,-122.628914,589900.0,2.0,2.0,2529.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,589900.0,6078483000.0,True,False,False,USD,USA,619000.0,5227.2,sqft,False,,,,,,,1723014000000.0,-10000.0,"$10,000 (Aug 7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53928433,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e9bf538c8efb2bf7c17ab5bccb811195-p_e.jpg,True,/homedetails/2717-SW-2nd-Ave-Portland-OR-97201/53928433_zpid/,FOR_SALE,Active,"$1,299,000",$1.30M,"2717 SW 2nd Ave, Portland, OR 97201",8.0,4.0,3200.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,John L. Scott,203283000.0,45.50339,-122.679985,53928433.0,2717 SW 2nd Ave,97201,Portland,OR,45.50339,-122.679985,1299000.0,4.0,8.0,3200.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1299000.0,203283000.0,True,False,False,USD,USA,1131380.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101877060,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/73a6022cb288684060be7231819a9c50-p_e.jpg,True,/homedetails/2875-NW-Thurman-St-Portland-OR-97210/2101877060_zpid/,FOR_SALE,Active,"$819,000",$819K,"2875 NW Thurman St, Portland, OR 97210",3.0,3.0,2796.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,"Where, Inc",7460883000.0,45.535446,-122.710526,2101877060.0,2875 NW Thurman St,97210,Portland,OR,45.535446,-122.710526,819000.0,3.0,3.0,2796.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,819000.0,7460883000.0,True,False,False,USD,USA,,7405.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53894617,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54738559b6f48b5dea2fa6d4c830d659-p_e.jpg,True,/homedetails/6221-NE-Simpson-St-Portland-OR-97218/53894617_zpid/,FOR_SALE,Active,"$494,500",$495K,"6221 NE Simpson St, Portland, OR 97218",7.0,4.0,3250.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,McCleary Realty,116883000.0,45.565475,-122.598816,53894617.0,6221 NE Simpson St,97218,Portland,OR,45.565475,-122.598816,494500.0,4.0,7.0,3250.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,494500.0,116883000.0,True,False,False,USD,USA,740350.0,0.35,acres,False,,,,,,,1726556400000.0,-135499.0,"$135,499 (Sep 17)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/55e423edc82a6820d437cdda38269dd9-p_e.jpg,True,/b/16745-se-division-st-portland-or-5XxvH8/,FOR_SALE,For Rent,"From $75,000",,"16745 SE Division St, Portland, OR",,,,,,,,,False,,False,False,False,False,,False,,,,15236883000.0,45.5066,-122.490776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,800.0,45.5066--122.490776,True,False,2.0,1002828714.0,UNIT_AVAILABILITY,Unit availability,,,,,,,,,,,,,,,,,,,,,,,
53982224,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7330da4450ec1e7b1b26dc6105bd495f-p_e.jpg,True,/homedetails/5248-SW-Baird-St-Portland-OR-97219/53982224_zpid/,FOR_SALE,Active,"$548,000",$548K,"5248 SW Baird St, Portland, OR 97219",3.0,2.0,1234.0,False,False,ForSale,For Sale (Broker),False,False,True,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Barnes Portland,721683000.0,45.457283,-122.730995,53982224.0,5248 SW Baird St,97219,Portland,OR,45.457283,-122.730995,548000.0,2.0,3.0,1234.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,548000.0,721683000.0,True,False,False,USD,USA,508200.0,5227.2,sqft,False,552100.0,2587.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53949851,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b2b37b49d68986768339645ca4d46427-p_e.jpg,True,/homedetails/320-NW-Maywood-Dr-Portland-OR-97210/53949851_zpid/,FOR_SALE,Active,"$1,345,000",$1.35M,"320 NW Maywood Dr, Portland, OR 97210",4.0,5.0,4196.0,False,False,ForSale,For Sale (Broker),False,False,True,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Windermere Realty Trust,9188883000.0,45.52587,-122.703064,53949851.0,320 NW Maywood Dr,97210,Portland,OR,45.52587,-122.703064,1345000.0,5.0,4.0,4196.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1345000.0,9188883000.0,True,False,False,USD,USA,1397360.0,10018.8,sqft,False,1271300.0,6003.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53868474,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9a4b065abc59c4781551c151200af332-p_e.jpg,True,/homedetails/3859-SW-Canby-St-Portland-OR-97219/53868474_zpid/,FOR_SALE,Active,"$350,000",$350K,"3859 SW Canby St, Portland, OR 97219",2.0,2.0,1329.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Keller Williams Realty Professionals,1153683000.0,45.470516,-122.71614,53868474.0,3859 SW Canby St,97219,Portland,OR,45.470516,-122.71614,350000.0,2.0,2.0,1329.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,350000.0,1153683000.0,True,False,False,USD,USA,306940.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53928486,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/22c0d906fc64aabb488a7c8903a1531d-p_e.jpg,True,/homedetails/14612-SE-Main-St-Portland-OR-97233/53928486_zpid/,FOR_SALE,Active,"$479,000",$479K,"14612 SE Main St, Portland, OR 97233",8.0,4.0,1520.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,RE/MAX Equity Group,116883000.0,45.51364,-122.51315,53928486.0,14612 SE Main St,97233,Portland,OR,45.51364,-122.51315,479000.0,4.0,8.0,1520.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,479000.0,116883000.0,True,False,False,USD,USA,,6969.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439280498,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7bb1b9a96f8021794d3a210b4598865c-p_e.jpg,True,/homedetails/8434-SE-Heritage-Ct-Clackamas-OR-97015/439280498_zpid/,FOR_SALE,Active,"$194,000",$194K,"8434 SE Heritage Ct, Clackamas, OR 97015",4.0,2.0,1782.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,John L. Scott Portland South,2449683000.0,45.405136,-122.57619,439280498.0,8434 SE Heritage Ct,97015,Clackamas,OR,45.405136,-122.57619,194000.0,2.0,4.0,1782.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,194000.0,2449683000.0,True,False,False,USD,USA,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53973037,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0d0e3125e90616fc2ff229cb616b27e9-p_e.jpg,True,/homedetails/3419-SW-Dosch-Rd-Portland-OR-97239/53973037_zpid/,FOR_SALE,Active,"$748,000",$748K,"3419 SW Dosch Rd, Portland, OR 97239",4.0,3.0,2454.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Cascade Hasson Sotheby's International Realty,11089683000.0,45.4984,-122.71327,53973037.0,3419 SW Dosch Rd,97239,Portland,OR,45.4984,-122.71327,748000.0,3.0,4.0,2454.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,748000.0,11089683000.0,True,False,False,USD,USA,1138710.0,1.07,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48615707,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7fed4691b4ae38fcf115eb0724109025-p_e.jpg,True,/homedetails/11725-NW-Damascus-St-Portland-OR-97229/48615707_zpid/,FOR_SALE,Active,"$1,599,999",$1.60M,"11725 NW Damascus St, Portland, OR 97229",4.0,3.0,2880.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,John L. Scott,1153683000.0,45.53385,-122.79734,48615707.0,11725 NW Damascus St,97229,Portland,OR,45.53385,-122.79734,1599999.0,3.0,4.0,2880.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1599999.0,1153683000.0,True,False,False,USD,USA,779080.0,0.8,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308916720,ForSale,New Construction,https://photos.zillowstatic.com/fp/d0626aafbe26312de04251daf81de0a8-p_e.jpg,True,/homedetails/4972-NW-140th-Ave-Portland-OR-97229/308916720_zpid/,FOR_SALE,Active,"$2,395,000",$2.40M,"4972 NW 140th Ave, Portland, OR 97229",6.0,5.0,4669.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Summa Real Estate Group,376083000.0,45.555676,-122.820755,308916720.0,4972 NW 140th Ave,97229,Portland,OR,45.555676,-122.820755,2395000.0,5.0,6.0,4669.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,2395000.0,376083000.0,True,False,False,USD,USA,418910.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,,,,,
53962527,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/87d2d6df75c82dd528f6cb454804c304-p_e.jpg,True,/homedetails/1522-NE-150th-Ave-Portland-OR-97230/53962527_zpid/,FOR_SALE,Active,"$469,000",$469K,"1522 NE 150th Ave, Portland, OR 97230",2.0,2.0,1304.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,"eXp Realty, LLC",2276883000.0,45.53454,-122.506676,53962527.0,1522 NE 150th Ave,97230,Portland,OR,45.53454,-122.506676,469000.0,2.0,2.0,1304.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,469000.0,2276883000.0,True,False,False,USD,USA,387630.0,5227.2,sqft,False,472500.0,2277.0,,True,Sun. 1-3pm,"[{'open_house_start': 1727035200000, 'open_house_end': 1727042400000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111953691,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f27da3616c36124af0b57153d5f916e1-p_e.jpg,True,/homedetails/1704-NW-Riverscape-St-Portland-OR-97209/111953691_zpid/,FOR_SALE,Active,"$698,000",$698K,"1704 NW Riverscape St, Portland, OR 97209",3.0,4.0,1885.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,NextHome Realty Connection,9016083000.0,45.538624,-122.6881,111953691.0,1704 NW Riverscape St,97209,Portland,OR,45.538624,-122.6881,698000.0,4.0,3.0,1885.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,698000.0,9016083000.0,True,False,False,USD,USA,651630.0,,,False,678900.0,3260.0,,,,,1726210800000.0,-1000.0,"$1,000 (Sep 13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53858721,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/307091382e8b1dcc35e4e6aef7a87860-p_e.jpg,True,/homedetails/2004-SE-Ash-St-Portland-OR-97214/53858721_zpid/,FOR_SALE,Active,"$715,000",$715K,"2004 SE Ash St, Portland, OR 97214",4.0,3.0,2732.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Berkshire Hathaway HomeServices NW Real Estate,13854483000.0,45.52124,-122.64529,53858721.0,2004 SE Ash St,97214,Portland,OR,45.52124,-122.64529,715000.0,3.0,4.0,2732.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,715000.0,13854483000.0,True,False,False,USD,USA,777400.0,4791.6,sqft,False,,,,,,,1724310000000.0,-19900.0,"$19,900 (Aug 22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53853697,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1d5d43dcbf732d2199c34a3c705be96f-p_e.jpg,True,/homedetails/4233-SE-Malden-St-Portland-OR-97206/53853697_zpid/,FOR_SALE,Active,"$549,000",$549K,"4233 SE Malden St, Portland, OR 97206",3.0,2.0,1736.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Move Real Estate Inc,9620883000.0,45.46789,-122.618195,53853697.0,4233 SE Malden St,97206,Portland,OR,45.46789,-122.618195,549000.0,2.0,3.0,1736.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,549000.0,9620883000.0,True,False,False,USD,USA,617130.0,7405.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53832900,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/30f5d586346fd70a1eeebabad5cc7fa0-p_e.jpg,True,/homedetails/1673-SW-Montgomery-Dr-UNIT-E-Portland-OR-97201/53832900_zpid/,FOR_SALE,Active,"$725,000",$725K,"1673 SW Montgomery Dr UNIT E, Portland, OR 97201",4.0,3.0,2933.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,"Premiere Property Group, LLC",11435283000.0,45.514145,-122.69531,53832900.0,1673 SW Montgomery Dr UNIT E,97201,Portland,OR,45.514145,-122.69531,725000.0,3.0,4.0,2933.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,725000.0,11435283000.0,True,False,False,USD,USA,636570.0,2178.0,sqft,False,,,Unit  E,,,,1724223600000.0,-25000.0,"$25,000 (Aug 21)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53925999,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eba5b2bf351316e1f7e206ad8bd7ef21-p_e.jpg,True,/homedetails/6005-N-Denver-Ave-Portland-OR-97217/53925999_zpid/,FOR_SALE,Active,"$649,900",$650K,"6005 N Denver Ave, Portland, OR 97217",4.0,3.0,2671.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,"Premiere Property Group, LLC",4264083000.0,45.56658,-122.687996,53925999.0,6005 N Denver Ave,97217,Portland,OR,45.56658,-122.687996,649900.0,3.0,4.0,2671.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,649900.0,4264083000.0,True,False,False,USD,USA,,5662.8,sqft,False,,,,,,,1726210800000.0,-20050.0,"$20,050 (Sep 13)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53917173,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/09f39aaa30b94aad3956f234d10b2d04-p_e.jpg,True,/homedetails/4066-N-Missouri-Ave-Portland-OR-97227/53917173_zpid/,FOR_SALE,Active,"$515,000",$515K,"4066 N Missouri Ave, Portland, OR 97227",2.0,2.0,1456.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Redfin,3486483000.0,45.553085,-122.67736,53917173.0,4066 N Missouri Ave,97227,Portland,OR,45.553085,-122.67736,515000.0,2.0,2.0,1456.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,515000.0,3486483000.0,True,False,False,USD,USA,587520.0,5227.2,sqft,False,500000.0,2739.0,,,,,1725433200000.0,-14000.0,"$14,000 (Sep 4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53960514,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/99b8d2eac2ef00219fb56e98e370133f-p_e.jpg,True,/homedetails/4320-NE-125th-Pl-Portland-OR-97230/53960514_zpid/,FOR_SALE,Active,"$266,000",$266K,"4320 NE 125th Pl, Portland, OR 97230",2.0,2.0,965.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Keller Williams Realty Professionals,3572883000.0,45.554432,-122.53188,53960514.0,4320 NE 125th Pl,97230,Portland,OR,45.554432,-122.53188,266000.0,2.0,2.0,965.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,266000.0,3572883000.0,True,False,False,USD,USA,261860.0,2178.0,sqft,False,,,,,,,1725433200000.0,-3000.0,"$3,000 (Sep 4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53943357,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/22a26b67e3d49a0e7255e587d9bb4a9e-p_e.jpg,True,/homedetails/15031-NE-Rose-Pkwy-Portland-OR-97230/53943357_zpid/,FOR_SALE,Active,"$250,000",$250K,"15031 NE Rose Pkwy, Portland, OR 97230",2.0,2.0,1305.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Keller Williams PDX Central,9793683000.0,45.545868,-122.50679,53943357.0,15031 NE Rose Pkwy,97230,Portland,OR,45.545868,-122.50679,250000.0,2.0,2.0,1305.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,250000.0,9793683000.0,True,False,False,USD,USA,248140.0,,,False,,,,,,,1726124400000.0,-14900.0,"$14,900 (Sep 12)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061425094,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a811d9c25808dae403c80dd1c9960f3a-p_e.jpg,True,/homedetails/1920-SE-122nd-Ave-Portland-OR-97233/2061425094_zpid/,FOR_SALE,Active,"$325,000",$325K,"1920 SE 122nd Ave, Portland, OR 97233",3.0,3.0,1410.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/53950349e40fb6dbfa60c0e2b93ad35b-zillow_web_48_23.jpg,Modern Realty,462483000.0,45.509487,-122.5369,2061425094.0,1920 SE 122nd Ave,97233,Portland,OR,45.509487,-122.5369,325000.0,3.0,3.0,1410.0,CONDO,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,325000.0,462483000.0,True,False,False,USD,USA,,,,False,,,,True,Sat. 3-5pm,"[{'open_house_start': 1726956000000, 'open_house_end': 1726963200000}, {'open_house_start': 1727031600000, 'open_house_end': 1727038800000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
